Date,SKU_ID,Item_Name,Category,Warehouse,Opening_Stock,Stock_In,Stock_Out,Unit_Price,Closing_Stock,Sales_Value,Reorder_Level,Supplier,Lead_Time_Days,Discount_Applied,Is_Subscriber,Review_Rating,Return_Rate,Purchase_Frequency,Stock_Turnover
05-09-2024,SKU103713,Watch,Accessories,WH_A,244,196,63,704.95,377,44411.85,13,Supplier_Y,6,0,0,3,0.095,2,0.203
17-03-2025,SKU103714,Belt,Footwear,WH_A,436,12,178,463.11,270,82433.58,92,Supplier_Z,4,0,0,2,0.143,3,0.504
26-08-2025,SKU103715,T-Shirt,Clothing,WH_A,483,111,28,103.07,566,2885.96,56,Supplier_Z,9,0,1,4,0.184,7,0.053
21-06-2024,SKU103716,Sunglasses,Accessories,WH_A,339,136,274,1942.67,201,532291.58,94,Supplier_X,17,0,0,1,0.071,11,1.015
30-06-2024,SKU103717,Socks,Clothing,WH_B,154,171,215,961.21,110,206660.15,46,Supplier_Z,27,1,1,4,0.18,8,1.629
04-02-2025,SKU103718,Shorts,Accessories,WH_C,148,126,352,365.43,0,128631.36,116,Supplier_Z,8,0,0,3,0.04,9,4.757
20-11-2023,SKU103719,Sweater,Footwear,WH_C,59,18,300,1527.73,0,458319,91,Supplier_W,13,0,1,4,0.044,6,10.169
04-06-2024,SKU103720,Jeans,Footwear,WH_B,85,207,53,1780.92,239,94388.76,51,Supplier_X,29,1,1,2,0.133,10,0.327
08-12-2024,SKU103721,Skirt,Clothing,WH_C,191,157,365,1079.54,0,394032.1,57,Supplier_Z,22,1,0,3,0.021,3,3.822
15-02-2024,SKU103722,Sandals,Footwear,WH_A,326,159,79,105.3,406,8318.7,109,Supplier_Z,19,0,0,1,0.091,9,0.216
08-12-2023,SKU103723,Blouse2,Accessories,WH_B,430,239,193,762.03,476,147071.79,70,Supplier_Y,6,0,1,3,0.043,5,0.426
18-04-2025,SKU103724,Hat,Footwear,WH_C,181,78,199,524.05,60,104285.95,71,Supplier_W,21,1,0,4,0.114,12,1.651
17-08-2025,SKU103725,Sunglasses,Accessories,WH_B,286,196,12,1290.98,470,15491.76,64,Supplier_W,9,0,0,3,0.161,4,0.032
01-10-2024,SKU103726,Shirt,Accessories,WH_B,272,119,221,1061.77,170,234651.17,46,Supplier_Y,13,0,1,4,0.008,9,1
21-04-2024,SKU103727,Scarf,Footwear,WH_C,254,247,192,743.69,309,142788.48,24,Supplier_Y,15,0,0,2,0.083,10,0.682
08-02-2025,SKU103728,Sweater,Accessories,WH_C,433,138,395,1314.59,176,519263.05,111,Supplier_Y,29,0,0,4,0.146,12,1.297
15-02-2024,SKU103729,Blouse,Accessories,WH_B,6,225,368,1189.64,0,437787.52,68,Supplier_Y,28,1,1,5,0.068,2,122.667
20-07-2025,SKU103730,Hat,Clothing,WH_B,125,82,326,1817.66,0,592557.16,72,Supplier_W,23,1,1,3,0.008,10,5.216
28-04-2024,SKU103731,Sneakers,Clothing,WH_C,82,25,239,1213.77,0,290091.03,75,Supplier_Z,30,0,1,4,0.118,4,5.829
17-04-2024,SKU103732,Scarf,Clothing,WH_B,27,127,269,1040.04,0,279770.76,51,Supplier_Z,5,1,1,4,0.024,6,19.926
04-11-2025,SKU103733,Shirt,Footwear,WH_C,265,222,297,1656.16,190,491879.52,40,Supplier_Y,16,0,0,4,0.074,11,1.305
27-07-2024,SKU103734,Sandals,Clothing,WH_B,282,43,98,444.72,227,43582.56,15,Supplier_X,4,0,1,5,0.198,6,0.385
07-08-2024,SKU103735,Watch,Accessories,WH_B,396,83,219,524.95,260,114964.05,28,Supplier_Y,20,1,1,4,0.08,12,0.668
10-11-2023,SKU103736,Shirt,Footwear,WH_B,449,24,331,1577.97,142,522308.07,47,Supplier_Z,7,0,0,3,0.169,11,1.12
05-12-2023,SKU103737,T-Shirt,Footwear,WH_C,469,219,103,912.58,585,93995.74,88,Supplier_X,15,1,1,4,0.172,10,0.195
28-09-2024,SKU103738,Socks,Footwear,WH_A,250,292,376,848.01,166,318851.76,42,Supplier_Y,15,0,0,4,0.053,5,1.808
04-04-2024,SKU103739,Shirt,Footwear,WH_C,467,203,64,1779.8,606,113907.2,113,Supplier_X,26,0,1,3,0.119,10,0.119
30-04-2025,SKU103740,Scarf,Accessories,WH_B,187,192,144,1239.71,235,178518.24,99,Supplier_Y,26,1,1,3,0.189,7,0.682
09-03-2025,SKU103741,Sneakers,Accessories,WH_A,382,1,37,1615.67,346,59779.79,62,Supplier_W,16,0,0,4,0.121,5,0.102
18-01-2025,SKU103742,Skirt,Clothing,WH_A,298,201,27,1629.19,472,43988.13,39,Supplier_Z,14,0,0,5,0.163,6,0.07
11-01-2024,SKU103743,Sweater,Footwear,WH_B,68,31,288,284.05,0,81806.4,84,Supplier_Y,23,0,0,4,0.093,1,8.471
28-10-2024,SKU103744,T-Shirt,Clothing,WH_C,318,88,366,1324.72,40,484847.52,119,Supplier_X,15,1,0,4,0.144,8,2.045
23-04-2025,SKU103745,Watch,Accessories,WH_A,325,201,236,1907.41,290,450148.76,74,Supplier_Z,20,0,0,5,0.004,5,0.767
16-07-2024,SKU103746,Blouse,Footwear,WH_A,98,177,125,986.05,150,123256.25,23,Supplier_Y,15,1,1,4,0.157,5,1.008
29-06-2024,SKU103747,Scarf,Accessories,WH_C,192,192,383,1477.76,1,565982.08,19,Supplier_Y,6,0,1,4,0.134,10,3.969
21-06-2024,SKU103748,Sneakers,Clothing,WH_C,226,159,325,1155.13,60,375417.25,26,Supplier_Y,25,0,1,5,0.072,6,2.273
15-04-2025,SKU103749,Bag,Accessories,WH_A,450,292,84,449.45,658,37753.8,84,Supplier_Y,24,1,0,3,0.083,6,0.152
15-09-2024,SKU103750,Shorts,Footwear,WH_C,181,203,236,430.63,148,101628.68,115,Supplier_W,12,0,0,3,0.065,8,1.435
26-12-2023,SKU103751,T-Shirt,Footwear,WH_A,419,240,245,895.97,414,219512.65,24,Supplier_Z,25,0,0,5,0.105,4,0.588
04-03-2024,SKU103752,Hat,Clothing,WH_B,326,114,387,991.83,53,383838.21,85,Supplier_W,7,1,0,5,0.022,4,2.042
31-12-2023,SKU103753,Cap,Footwear,WH_C,92,209,374,1031.11,0,385635.14,12,Supplier_Z,20,0,0,5,0.169,3,8.13
18-08-2025,SKU103754,T-Shirt,Accessories,WH_A,142,221,265,1912.25,98,506746.25,31,Supplier_Y,10,0,1,3,0.096,9,2.208
25-05-2025,SKU103755,Sneakers,Accessories,WH_C,202,181,248,245.5,135,60884,65,Supplier_Z,16,1,1,4,0.009,8,1.472
21-12-2023,SKU103756,Skirt,Accessories,WH_C,401,258,291,792.03,368,230480.73,68,Supplier_X,30,1,1,4,0.111,5,0.757
30-12-2023,SKU103757,Tie,Accessories,WH_A,491,39,204,1053.37,326,214887.48,35,Supplier_Z,4,0,0,3,0.186,11,0.499
15-06-2025,SKU103758,Sneakers,Clothing,WH_B,131,59,227,1928.07,0,437671.89,112,Supplier_X,30,0,1,4,0.017,8,3.466
18-05-2025,SKU103759,Socks,Accessories,WH_A,471,10,239,1033.41,242,246984.99,116,Supplier_X,10,1,0,4,0.025,6,0.67
15-04-2025,SKU103760,Shirt,Clothing,WH_C,266,119,72,1561.79,313,112448.88,59,Supplier_W,18,0,0,3,0.077,5,0.249
14-09-2025,SKU103761,Sandals,Accessories,WH_A,133,41,158,1511.09,16,238752.22,96,Supplier_Z,9,0,1,5,0.147,9,2.121
17-02-2024,SKU103762,Jeans,Clothing,WH_C,377,189,387,1154.57,179,446818.59,89,Supplier_Y,5,0,0,4,0.121,9,1.392
09-12-2024,SKU103763,Blouse2,Accessories,WH_A,178,122,377,304.87,0,114935.99,70,Supplier_Z,6,0,0,4,0.092,11,4.236
24-03-2024,SKU103764,Jacket,Accessories,WH_B,185,188,211,476.58,162,100558.38,64,Supplier_W,9,1,0,4,0.199,8,1.216
12-09-2025,SKU103765,Watch,Clothing,WH_B,443,251,135,518.27,559,69966.45,73,Supplier_X,6,0,0,5,0.037,12,0.269
28-11-2024,SKU103766,Coat,Footwear,WH_B,17,91,282,125.39,0,35359.98,12,Supplier_X,11,0,0,4,0.164,10,33.176
26-02-2024,SKU103767,Sweater,Footwear,WH_B,462,212,163,789.48,511,128685.24,39,Supplier_W,25,1,1,4,0.025,3,0.335
13-07-2025,SKU103768,Cap,Footwear,WH_A,322,201,136,1240.5,387,168708,67,Supplier_W,19,1,1,3,0.036,9,0.384
24-11-2023,SKU103769,Blouse2,Clothing,WH_B,400,267,170,331.32,497,56324.4,22,Supplier_Z,19,0,1,4,0.059,6,0.379
07-05-2024,SKU103770,Jeans,Footwear,WH_A,96,154,151,391.32,99,59089.32,81,Supplier_X,22,0,0,3,0.175,9,1.549
26-04-2025,SKU103771,Belt,Footwear,WH_C,33,194,164,1428.62,63,234293.68,33,Supplier_W,16,1,1,4,0.089,1,3.417
01-05-2025,SKU103772,Shirt,Clothing,WH_C,413,27,296,380.04,144,112491.84,78,Supplier_Z,16,1,1,3,0.079,1,1.063
26-04-2024,SKU103773,Belt,Footwear,WH_C,402,193,103,313.9,492,32331.7,16,Supplier_Z,27,0,0,4,0.098,6,0.23
20-12-2024,SKU103774,Sweater,Footwear,WH_B,392,222,221,1956.79,393,432450.59,60,Supplier_Y,15,0,0,4,0.126,12,0.563
19-11-2024,SKU103775,Hat,Footwear,WH_B,423,106,281,78.73,248,22123.13,63,Supplier_X,6,0,0,4,0.085,4,0.838
13-05-2024,SKU103776,Sunglasses,Clothing,WH_B,299,148,387,684.55,60,264920.85,60,Supplier_Z,15,0,1,2,0.193,5,2.156
24-06-2024,SKU103777,Sneakers,Clothing,WH_C,350,134,371,118.13,113,43826.23,36,Supplier_W,23,0,1,4,0.027,5,1.603
05-03-2024,SKU103778,Jacket,Footwear,WH_C,186,94,128,1684.19,152,215576.32,21,Supplier_X,19,1,1,5,0.095,3,0.757
11-04-2024,SKU103779,Hat,Footwear,WH_C,346,269,219,1187.89,396,260147.91,50,Supplier_W,17,0,0,3,0.083,9,0.59
24-09-2025,SKU103780,Jeans,Clothing,WH_C,110,125,172,143.51,63,24683.72,98,Supplier_W,20,0,0,2,0.139,1,1.988
14-02-2025,SKU103781,Tie,Footwear,WH_A,408,11,347,1249.96,72,433736.12,115,Supplier_Z,13,0,0,1,0.193,6,1.446
19-02-2024,SKU103782,Belt,Clothing,WH_A,246,293,95,290.04,444,27553.8,42,Supplier_Z,6,0,0,1,0.058,2,0.275
03-07-2025,SKU103783,Blouse,Footwear,WH_B,70,294,51,1016.68,313,51850.68,88,Supplier_Y,30,0,0,5,0.191,2,0.266
05-10-2025,SKU103784,Sneakers,Clothing,WH_B,308,3,93,1355.36,218,126048.48,40,Supplier_W,22,0,1,4,0.166,9,0.354
23-03-2025,SKU103785,Sweater,Accessories,WH_C,431,167,63,339.59,535,21394.17,20,Supplier_Z,13,0,0,3,0.162,10,0.13
30-09-2025,SKU103786,Skirt,Accessories,WH_A,326,7,20,1019.25,313,20385,45,Supplier_Y,12,1,0,5,0.015,2,0.063
19-09-2025,SKU103787,Sneakers,Clothing,WH_A,211,123,105,941.95,229,98904.75,15,Supplier_X,24,1,0,2,0.188,9,0.477
06-10-2025,SKU103788,Shirt,Accessories,WH_B,308,184,335,1835.71,157,614962.85,54,Supplier_Y,15,0,1,3,0.168,12,1.441
30-04-2024,SKU103789,Watch,Footwear,WH_A,107,34,199,1991.62,0,396332.38,69,Supplier_Y,24,1,1,4,0.137,12,3.72
11-09-2025,SKU103790,Scarf,Clothing,WH_B,176,72,331,1326.23,0,438982.13,99,Supplier_W,10,0,1,2,0.026,8,3.761
01-01-2025,SKU103791,Tie,Clothing,WH_C,426,12,351,1716.98,87,602659.98,81,Supplier_X,30,1,0,3,0.084,7,1.368
20-03-2024,SKU103792,T-Shirt,Footwear,WH_C,227,38,280,1311.42,0,367197.6,112,Supplier_W,15,1,0,2,0.168,8,2.467
02-12-2024,SKU103793,Watch,Footwear,WH_B,18,83,281,1758.76,0,494211.56,46,Supplier_W,11,0,0,4,0.088,12,31.222
22-03-2025,SKU103794,Belt,Clothing,WH_C,321,20,99,894.88,242,88593.12,110,Supplier_Y,3,1,1,1,0.087,9,0.352
02-09-2025,SKU103795,Cap,Footwear,WH_C,417,252,336,1235.58,333,415154.88,39,Supplier_Y,3,0,0,1,0.054,10,0.896
10-12-2023,SKU103796,Sweater,Clothing,WH_A,247,257,26,1698.08,478,44150.08,47,Supplier_Z,17,0,1,4,0.01,9,0.072
01-01-2024,SKU103797,Sunglasses,Footwear,WH_A,208,299,244,1840.27,263,449025.88,25,Supplier_Y,24,0,1,4,0.103,3,1.036
09-04-2025,SKU103798,Sandals,Clothing,WH_A,215,29,62,98.13,182,6084.06,88,Supplier_Z,6,1,0,4,0.155,10,0.312
06-08-2025,SKU103799,T-Shirt,Footwear,WH_A,200,127,341,252.71,0,86174.11,47,Supplier_W,29,0,0,3,0.029,1,3.41
19-11-2023,SKU103800,Tie,Footwear,WH_A,437,39,373,1865.79,103,695939.67,62,Supplier_Y,22,0,1,3,0.179,8,1.381
18-04-2025,SKU103801,Bag,Accessories,WH_B,256,96,37,1158.59,315,42867.83,17,Supplier_X,3,0,0,2,0.111,10,0.13
27-10-2025,SKU103802,Coat,Accessories,WH_B,105,223,301,1980.87,27,596241.87,108,Supplier_X,27,0,0,4,0.162,4,4.561
15-05-2025,SKU103803,Coat,Accessories,WH_A,475,91,126,1595.63,440,201049.38,18,Supplier_W,14,1,1,4,0.133,5,0.275
14-11-2024,SKU103804,Skirt,Footwear,WH_C,310,279,70,1645.37,519,115175.9,30,Supplier_W,13,0,1,4,0.027,11,0.169
05-03-2025,SKU103805,Socks,Clothing,WH_C,270,169,386,802.94,53,309934.84,50,Supplier_Y,21,0,1,4,0.181,6,2.39
15-08-2025,SKU103806,Blouse,Footwear,WH_B,382,283,133,552.21,532,73443.93,78,Supplier_Z,17,0,0,2,0.144,6,0.291
22-06-2024,SKU103807,Shorts,Accessories,WH_B,468,221,252,1216.61,437,306585.72,28,Supplier_Y,23,0,1,4,0.007,7,0.557
22-07-2025,SKU103808,Bag,Footwear,WH_B,270,116,12,1764.11,374,21169.32,89,Supplier_Z,12,0,0,4,0.116,10,0.037
09-09-2024,SKU103809,T-Shirt,Accessories,WH_C,120,247,173,1465.11,194,253464.03,27,Supplier_Y,3,1,0,3,0.096,3,1.102
06-02-2025,SKU103810,Cap,Accessories,WH_B,406,88,89,970.74,405,86395.86,85,Supplier_X,26,0,1,4,0.172,2,0.219
15-04-2024,SKU103811,Watch,Clothing,WH_C,244,77,367,1518.74,0,557377.58,89,Supplier_X,5,0,1,3,0.025,12,3.008
03-10-2024,SKU103812,Belt,Clothing,WH_B,65,73,288,1396.28,0,402128.64,14,Supplier_Z,16,0,0,3,0.118,9,8.862
19-06-2024,SKU103813,Sneakers,Accessories,WH_C,429,13,206,1830.45,236,377072.7,76,Supplier_Y,17,0,0,5,0.062,2,0.62
05-11-2025,SKU103814,Socks,Accessories,WH_B,227,44,61,563.94,210,34400.34,80,Supplier_W,3,1,1,5,0.049,9,0.279
25-03-2025,SKU103815,Sandals,Footwear,WH_B,369,37,318,282.66,88,89885.88,41,Supplier_Z,12,0,0,4,0.005,10,1.392
05-02-2025,SKU103816,Tie,Accessories,WH_C,136,244,311,966.6,69,300612.6,104,Supplier_X,24,0,1,3,0.066,4,3.034
22-12-2023,SKU103817,Sandals,Footwear,WH_B,193,61,38,754.11,216,28656.18,87,Supplier_Z,3,0,1,4,0.079,11,0.186
08-06-2024,SKU103818,Jeans,Accessories,WH_A,193,95,59,1950.98,229,115107.82,97,Supplier_Y,17,0,1,2,0.09,1,0.28
05-01-2024,SKU103819,Hat,Clothing,WH_C,145,251,104,64.63,292,6721.52,57,Supplier_W,5,0,0,3,0.147,3,0.476
12-08-2025,SKU103820,Scarf,Clothing,WH_B,144,60,238,1870.1,0,445083.8,42,Supplier_W,23,0,1,2,0.081,10,3.306
15-07-2025,SKU103821,Socks,Accessories,WH_C,488,268,126,1912.4,630,240962.4,78,Supplier_Z,22,0,0,4,0.039,2,0.225
20-05-2024,SKU103822,Tie,Footwear,WH_B,71,118,82,149.37,107,12248.34,81,Supplier_Y,25,0,0,5,0.08,4,0.921
10-03-2025,SKU103823,Tie,Footwear,WH_A,353,86,219,1784.66,220,390840.54,11,Supplier_Y,24,1,1,5,0.014,2,0.764
12-04-2024,SKU103824,Hat,Footwear,WH_B,417,82,104,968.02,395,100674.08,63,Supplier_W,14,1,1,5,0.194,12,0.256
09-07-2025,SKU103825,Sweater,Accessories,WH_B,452,79,73,1543.99,458,112711.27,112,Supplier_X,21,0,0,3,0.013,10,0.16
20-06-2024,SKU103826,Dress,Accessories,WH_A,191,227,134,204.55,284,27409.7,111,Supplier_Y,18,1,0,4,0.04,6,0.564
23-12-2024,SKU103827,Jacket,Clothing,WH_C,43,110,377,1912.65,0,721069.05,51,Supplier_W,29,1,0,5,0.086,11,17.535
30-05-2024,SKU103828,Coat,Clothing,WH_B,156,70,61,1234.72,165,75317.92,44,Supplier_W,10,0,1,4,0.187,10,0.38
25-01-2024,SKU103829,Belt,Accessories,WH_B,445,24,0,1802.45,469,0,111,Supplier_Y,26,1,1,1,0.036,1,0
10-03-2024,SKU103830,Jacket,Clothing,WH_A,475,278,78,1362.28,675,106257.84,70,Supplier_Y,16,0,0,5,0.08,5,0.136
20-02-2025,SKU103831,Sneakers,Footwear,WH_C,15,201,373,1096.78,0,409098.94,69,Supplier_Z,20,1,0,4,0.198,9,49.733
12-06-2024,SKU103832,T-Shirt,Footwear,WH_C,77,224,64,386.37,237,24727.68,107,Supplier_X,25,0,0,2,0.12,1,0.408
06-04-2025,SKU103833,Sweater,Accessories,WH_A,51,266,182,397.01,135,72255.82,103,Supplier_Z,3,0,1,3,0.123,4,1.957
01-07-2025,SKU103834,Dress,Footwear,WH_A,1,282,65,971.51,218,63148.15,58,Supplier_Z,4,1,0,2,0.195,2,0.594
19-02-2024,SKU103835,Scarf,Accessories,WH_B,231,116,322,1747.36,25,562649.92,32,Supplier_W,26,0,0,4,0.101,11,2.516
04-12-2024,SKU103836,Jeans,Footwear,WH_A,60,66,355,274.68,0,97511.4,77,Supplier_W,14,0,1,1,0.001,2,11.833
30-07-2025,SKU103837,Bag,Accessories,WH_A,131,46,207,1996.85,0,413347.95,44,Supplier_X,19,1,1,4,0.006,5,3.16
13-08-2025,SKU103838,Cap,Footwear,WH_A,381,240,53,1758.03,568,93175.59,23,Supplier_Z,4,0,1,5,0.136,2,0.112
07-07-2025,SKU103839,Blouse,Footwear,WH_C,51,177,220,815.49,8,179407.8,31,Supplier_Z,30,1,1,5,0.042,5,7.458
14-01-2025,SKU103840,Hat,Clothing,WH_A,296,7,235,543.58,68,127741.3,39,Supplier_W,19,0,1,4,0.096,1,1.291
03-10-2024,SKU103841,Dress,Clothing,WH_B,179,182,376,1847.89,0,694806.64,12,Supplier_W,23,0,1,4,0.11,5,4.201
29-03-2024,SKU103842,Cap,Clothing,WH_B,30,76,99,290.26,7,28735.74,84,Supplier_Y,9,0,0,4,0.133,3,5.351
30-04-2025,SKU103843,Sunglasses,Clothing,WH_B,409,66,102,727.22,373,74176.44,19,Supplier_Z,8,0,1,5,0.017,12,0.261
11-08-2024,SKU103844,Jacket,Clothing,WH_A,154,147,181,213.63,120,38667.03,76,Supplier_X,8,0,0,5,0.152,2,1.321
27-06-2024,SKU103845,Sweater,Clothing,WH_C,120,172,107,1909.25,185,204289.75,50,Supplier_Z,24,0,0,4,0.184,11,0.702
19-04-2025,SKU103846,Hat,Accessories,WH_A,50,34,11,1254.36,73,13797.96,57,Supplier_W,10,0,1,3,0.051,4,0.179
31-05-2025,SKU103847,T-Shirt,Accessories,WH_A,481,76,342,705.55,215,241298.1,59,Supplier_Y,7,0,1,3,0.076,1,0.983
05-02-2024,SKU103848,Jacket,Clothing,WH_B,94,279,85,587.19,288,49911.15,78,Supplier_Z,17,0,0,4,0.149,3,0.445
13-03-2025,SKU103849,Scarf,Accessories,WH_A,175,184,287,915.98,72,262886.26,67,Supplier_X,28,0,0,5,0.05,11,2.324
24-05-2024,SKU103850,Jacket,Clothing,WH_C,10,54,326,228.19,0,74389.94,24,Supplier_W,9,0,0,4,0.108,1,65.2
03-11-2024,SKU103851,Jacket,Accessories,WH_B,391,93,213,1784.23,271,380040.99,57,Supplier_Y,5,0,0,4,0.132,8,0.644
21-01-2025,SKU103852,Socks,Footwear,WH_C,11,143,43,1046.33,111,44992.19,15,Supplier_Z,27,0,0,3,0.176,5,0.705
03-12-2023,SKU103853,Sunglasses,Accessories,WH_C,354,246,321,1463.94,279,469924.74,13,Supplier_X,12,0,1,3,0.069,1,1.014
02-12-2023,SKU103854,Sneakers,Accessories,WH_C,44,199,77,505.8,166,38946.6,32,Supplier_W,5,0,1,4,0.099,2,0.733
05-12-2024,SKU103855,Sandals,Accessories,WH_A,289,235,54,1032.31,470,55744.74,54,Supplier_X,16,0,1,5,0.037,9,0.142
28-03-2025,SKU103856,Sandals,Footwear,WH_A,204,219,271,461.62,152,125099.02,74,Supplier_Z,24,0,0,4,0.062,7,1.522
03-09-2024,SKU103857,Shirt,Clothing,WH_A,218,215,343,1641.38,90,562993.34,65,Supplier_W,5,0,0,3,0.019,3,2.227
11-10-2024,SKU103858,Bag,Accessories,WH_A,327,48,70,1561.79,305,109325.3,107,Supplier_Z,3,0,1,3,0.04,1,0.222
31-07-2024,SKU103859,Bag,Accessories,WH_B,430,284,67,338.99,647,22712.33,72,Supplier_Y,3,0,0,3,0.069,2,0.124
10-02-2025,SKU103860,Dress,Footwear,WH_A,255,117,179,195.29,193,34956.91,24,Supplier_Z,21,0,1,3,0.085,7,0.799
30-09-2025,SKU103861,Scarf,Clothing,WH_B,247,81,379,1657.18,0,628071.22,13,Supplier_Y,6,0,0,2,0.141,8,3.069
05-02-2025,SKU103862,Tie,Accessories,WH_C,20,262,173,263.81,109,45639.13,100,Supplier_Z,4,1,1,5,0.092,5,2.682
01-11-2024,SKU103863,Shirt,Footwear,WH_B,40,76,168,1119.54,0,188082.72,86,Supplier_X,27,0,0,5,0.01,12,8.4
14-01-2024,SKU103864,Bag,Clothing,WH_A,458,210,388,1092.25,280,423793,119,Supplier_X,13,1,0,4,0.151,4,1.051
23-12-2024,SKU103865,Blouse2,Clothing,WH_B,277,121,260,445.74,138,115892.4,113,Supplier_W,26,0,0,4,0.107,10,1.253
12-03-2025,SKU103866,Watch,Accessories,WH_A,276,89,124,1203.15,241,149190.6,41,Supplier_X,14,1,1,5,0.188,4,0.48
26-12-2023,SKU103867,Sneakers,Accessories,WH_A,411,257,130,1030.37,538,133948.1,18,Supplier_X,15,0,1,4,0.127,5,0.274
24-09-2025,SKU103868,Watch,Accessories,WH_B,194,160,233,1042.92,121,243000.36,110,Supplier_Y,18,0,0,4,0.107,7,1.479
24-05-2025,SKU103869,T-Shirt,Accessories,WH_B,70,175,391,751.41,0,293801.31,98,Supplier_X,18,0,0,4,0.059,7,11.171
17-02-2024,SKU103870,Cap,Footwear,WH_C,269,292,153,1684.94,408,257795.82,66,Supplier_Y,21,0,0,4,0.047,4,0.452
10-06-2024,SKU103871,Socks,Footwear,WH_C,334,88,329,214.52,93,70577.08,76,Supplier_Y,25,0,0,5,0.046,1,1.541
18-01-2025,SKU103872,Scarf,Accessories,WH_C,72,126,124,905.31,74,112258.44,48,Supplier_Y,22,0,0,4,0.081,5,1.699
07-10-2025,SKU103873,Skirt,Clothing,WH_C,307,285,353,556.64,239,196493.92,49,Supplier_Z,23,0,0,4,0.034,7,1.293
29-05-2025,SKU103874,Sandals,Accessories,WH_C,426,296,378,1704.44,344,644278.32,25,Supplier_Y,22,0,0,2,0.169,12,0.982
19-05-2025,SKU103875,Sneakers,Clothing,WH_B,198,259,99,488.91,358,48402.09,90,Supplier_Z,11,0,0,5,0.161,4,0.356
14-04-2024,SKU103876,Sunglasses,Clothing,WH_C,75,243,52,1545.7,266,80376.4,100,Supplier_Y,18,1,1,2,0.146,7,0.305
10-03-2025,SKU103877,Belt,Clothing,WH_B,274,110,331,1242.45,53,411250.95,19,Supplier_Z,29,0,1,5,0.01,8,2.024
23-09-2025,SKU103878,Bag,Footwear,WH_C,282,23,127,1755.84,178,222991.68,62,Supplier_W,9,0,1,5,0.014,2,0.552
06-07-2024,SKU103879,Coat,Clothing,WH_A,145,49,13,1207.9,181,15702.7,74,Supplier_W,15,0,0,5,0.127,2,0.08
12-11-2023,SKU103880,Bag,Clothing,WH_C,12,36,4,1135.14,44,4540.56,59,Supplier_Z,6,0,0,4,0.15,5,0.143
25-06-2025,SKU103881,Skirt,Footwear,WH_A,362,180,249,1612.2,293,401437.8,38,Supplier_W,15,0,0,4,0.005,3,0.76
02-11-2024,SKU103882,Sunglasses,Clothing,WH_B,128,252,367,1146.85,13,420893.95,27,Supplier_X,10,1,0,5,0.058,4,5.206
08-02-2025,SKU103883,Hat,Clothing,WH_C,229,24,26,1696.86,227,44118.36,61,Supplier_Y,4,0,1,5,0.027,1,0.114
12-07-2024,SKU103884,Sweater,Accessories,WH_B,84,124,124,146.17,84,18125.08,41,Supplier_Z,9,0,0,5,0.046,11,1.476
26-05-2025,SKU103885,Skirt,Clothing,WH_C,161,30,28,1015.54,163,28435.12,110,Supplier_W,13,1,1,2,0.104,4,0.173
10-09-2025,SKU103886,Bag,Clothing,WH_B,396,236,2,1634.75,630,3269.5,116,Supplier_W,19,1,0,3,0.022,11,0.004
02-01-2025,SKU103887,Hat,Clothing,WH_C,364,226,227,1704.31,363,386878.37,42,Supplier_X,26,1,0,5,0.046,4,0.624
22-11-2023,SKU103888,Shorts,Clothing,WH_C,370,37,136,1676.41,271,227991.76,95,Supplier_Y,16,1,0,4,0.113,4,0.424
02-06-2025,SKU103889,Jeans,Clothing,WH_A,488,57,256,1228.54,289,314506.24,116,Supplier_X,30,0,1,2,0.102,3,0.659
08-03-2024,SKU103890,Watch,Footwear,WH_B,50,235,239,1988.24,46,475189.36,20,Supplier_Z,15,1,0,3,0.172,2,4.979
10-08-2024,SKU103891,Jacket,Clothing,WH_B,214,180,278,403.7,116,112228.6,110,Supplier_W,17,1,0,1,0.03,4,1.685
18-05-2025,SKU103892,Jacket,Clothing,WH_B,0,113,322,390.19,0,125641.18,38,Supplier_W,24,0,0,5,0.074,8,0
02-02-2025,SKU103893,Blouse,Footwear,WH_B,470,131,159,114,442,18126,29,Supplier_W,30,0,1,4,0.185,3,0.349
01-12-2024,SKU103894,Jeans,Footwear,WH_B,376,179,5,1979.21,550,9896.05,31,Supplier_X,23,0,0,4,0.159,6,0.011
27-08-2024,SKU103895,Bag,Clothing,WH_A,411,77,304,728.64,184,221506.56,105,Supplier_X,27,0,0,4,0.119,2,1.022
03-06-2025,SKU103896,Jacket,Clothing,WH_C,122,219,142,1536.01,199,218113.42,81,Supplier_Y,11,0,0,5,0.154,1,0.885
27-06-2025,SKU103897,Skirt,Clothing,WH_A,287,141,180,166.44,248,29959.2,95,Supplier_Z,5,1,0,3,0.09,7,0.673
26-01-2025,SKU103898,Blouse2,Accessories,WH_B,199,42,29,632.44,212,18340.76,24,Supplier_Y,27,0,0,3,0.182,12,0.141
04-06-2024,SKU103899,Sweater,Accessories,WH_B,182,117,252,1266.5,47,319158,44,Supplier_Y,15,1,0,4,0.12,12,2.201
19-06-2025,SKU103900,Sneakers,Clothing,WH_C,409,58,39,1073.32,428,41859.48,89,Supplier_W,15,0,0,4,0.139,6,0.093
21-10-2025,SKU103901,Tie,Footwear,WH_A,397,60,186,455.11,271,84650.46,117,Supplier_X,11,0,0,5,0.13,10,0.557
04-09-2024,SKU103902,Cap,Clothing,WH_C,215,40,318,950.11,0,302134.98,102,Supplier_Z,20,1,0,3,0.135,4,2.958
